"","siteid","sitename","plotid","easting","northing","taxonid","scientificname","indvidualid","pointid","individualdistance","individualazimuth","dbh","dbhheight","basalcanopydiam","basalcanopydiam_90deg","maxcanopydiam","canopydiam_90deg","stemheight","stemremarks","stemstatus","canopyform","livingcanopy","inplotcanopy","materialsampleid","dbhqf","stemmapqf"
"123","SOAP","Soaproot Saddle","SOAP1563",297692.8,4101222,"ARVI4","Arctostaphylos viscida",27,"center",9.1,262.3,0,0,18,12,1.8,2,1.6,"60 dead sphere","mostly brown",NA,NA,NA,NA,0,0
"124","SOAP","Soaproot Saddle","SOAP1343",299602.6,4100973,"ARVI4","Arctostaphylos viscida",772,"center",5.3,77.9,NA,130,14,13,3.9,3.4,2,"1 wonky stem","","Cone",60,100,"",0,0
"125","SOAP","Soaproot Saddle","SOAP143",299838.3,4100411.2,"ARVI4","Arctostaphylos viscida",1145,"center",9.1,216.6,NA,130,4,2,0.4,0.3,0.9,"2 stems","","Cylinder",100,100,"",0,0
"126","SOAP","Soaproot Saddle","SOAP1343",299596.2,4100965.5,"ARVI4","Arctostaphylos viscida",774,"center",6.6,190.1,NA,130,27,62,5.8,4.4,2.8,"7 stems branching at ground level","","Hemisphere",65,100,"f134",0,0
"127","SOAP","Soaproot Saddle","SOAP223",299301.2,4101477.8,"ARVI4","Arctostaphylos viscida",1019,"center",7.9,61.1,NA,130,28,18,1.4,0.8,1.3,"3 stems","","Cone",30,100,"",0,0
"128","SOAP","Soaproot Saddle","SOAP1695",299169.5,4100973.5,"ARVI4","Arctostaphylos viscida",157,"NW",1.1,174.9,NA,130,22,22,3.1,2.2,1.8,"","","Sphere",90,70,"",0,0
"129","SOAP","Soaproot Saddle","SOAP1695",299175.9,4100957,"ARVI4","Arctostaphylos viscida",103,"center",8,203.4,0,0,6,4,0.1,1,1,"","snag few branches",NA,NA,NA,NA,0,0
"130","SOAP","Soaproot Saddle","SOAP1611",297445.9,4100570.8,"ARVI4","Arctostaphylos viscida",66,"center",3.5,156.5,0,0,12,24,1.5,2,0.9,"hemi 0 live","snag",NA,NA,NA,NA,0,0
"131","SOAP","Soaproot Saddle","SOAP1515",297503.6,4101266,"ARVI4","Arctostaphylos viscida",22,"NW",5.1,105.1,10.5,1,12,10,1.4,1.3,1.4,"1 stem","","Cone",98,100,"",0,0
"132","SOAP","Soaproot Saddle","SOAP283",297767.8,4101213.2,"ARVI4","Arctostaphylos viscida",61,"center",8.9,310.8,0,0,19,14,3.1,2,1.8,"f104 sphere 95 live","healthy",NA,NA,NA,NA,0,0
"133","SOAP","Soaproot Saddle","SOAP1515",297516,4101261,"ARVI4","Arctostaphylos viscida",11,"center",8.5,64,8.1,1,10,9,1.2,1,1.5,"1 stem","","Cone",90,100,"",0,0
"134","SOAP","Soaproot Saddle","SOAP283",297778.9,4101200,"ARVI4","Arctostaphylos viscida",51,"center",8.6,149.5,0,0,4,5,1.7,1,0,"hemi 0 live","snag",NA,NA,NA,NA,0,0
"135","SOAP","Soaproot Saddle","SOAP1695",299178.3,4100968.2,"ARVI4","Arctostaphylos viscida",150,"center",4,348.7,NA,130,21,29,4.2,3.3,3.8,"","","Sphere",80,100,"",0,0
"136","SOAP","Soaproot Saddle","SOAP1343",299598.5,4100975,"ARVI4","Arctostaphylos viscida",788,"center",3.3,19.3,11.8,10,0,0,30,20,0.9,"dead barely any branches","","Cone",0,100,"",0,0
"137","SOAP","Soaproot Saddle","SOAP1515",297510.2,4101249.5,"ARVI4","Arctostaphylos viscida",2,"center",8.1,166.3,NA,130,17,13,2.1,1.9,1.3,"6 stems (ddh's= 3.6; 4.1; 8.8; 4.0; 3.8; 3.1)","","Hemisphere",95,100,"",0,0
"138","SOAP","Soaproot Saddle","SOAP255",300144.1,4101387,"ARVI4","Arctostaphylos viscida",1309,"center",8.8,2.6,NA,130,80,18,4.5,2.5,3.1,"3 stems","","Cone",45,100,"",0,0
"139","SOAP","Soaproot Saddle","SOAP1695",299183.1,4100974,"ARVI4","Arctostaphylos viscida",128,"center",10.4,22.5,NA,130,15,12,2.6,2.2,3.1,"","","Cone",45,100,"",0,0
"140","SOAP","Soaproot Saddle","SOAP1515",297517.2,4101264.8,"ARVI4","Arctostaphylos viscida",17,"NE",3,213.1,NA,130,15,12,1.9,0.7,1.7,"6 stems (dba's = 3.4; 2.2; 4.4; 2.1; 4.9; 3.9)","","Cone",85,100,"",0,0
"141","SOAP","Soaproot Saddle","SOAP283",297777,4101207.5,"ARVI4","Arctostaphylos viscida",57,"center",2.4,89.3,0,0,29,23,2.7,4,2.5,"f102 cone 99 live","",NA,NA,NA,NA,0,0
"142","SOAP","Soaproot Saddle","SOAP1695",299175.9,4100970.8,"ARVI4","Arctostaphylos viscida",132,"center",7.1,333,NA,130,68,39,4.5,3.4,3.2,"","","Sphere",85,100,"f141",0,0
"143","SOAP","Soaproot Saddle","SOAP1695",299183.2,4100972.5,"ARVI4","Arctostaphylos viscida",127,"center",9.2,26.2,NA,130,48,34,4.8,4.3,4.8,"","","Hemisphere",75,100,"",0,0
"144","SOAP","Soaproot Saddle","SOAP299",297507,4100687.5,"ARVI4","Arctostaphylos viscida",200,"SE",3.4,319,NA,130,48,53,1.2,1.6,1.3,"stems arising from litter","","Sphere",100,100,"",0,0
"145","SOAP","Soaproot Saddle","SOAP1515",297506.9,4101264.8,"ARVI4","Arctostaphylos viscida",23,"NW",8.6,107.3,NA,130,22,14,1.6,1.6,1.7,"6 stems (dba's = 1.8; 2.5; 1.8; 4.1; 3.3; 7.9)","","Cone",85,100,"",0,0
"146","SOAP","Soaproot Saddle","SOAP255",300149.5,4101369,"ARVI4","Arctostaphylos viscida",1254,"SE",4.5,293.2,NA,130,41,14,2.4,2,1,"4 stems","long dead","Hemisphere",0,100,"",0,1
"147","SOAP","Soaproot Saddle","SOAP555",297115.3,4100912.8,"ARVI4","Arctostaphylos viscida",77,"SE",10.2,272.1,0,0,130,80,2,1,0.9,"hemi 90 live","",NA,NA,NA,NA,0,1
"148","SOAP","Soaproot Saddle","SOAP143",299846.6,4100418.8,"ARVI4","Arctostaphylos viscida",1183,"center",2.9,84.4,5.4,10,0,0,1.6,1.4,1.7,"","","Cone",90,100,"",0,0
"149","SOAP","Soaproot Saddle","SOAP1343",299589.6,4100963,"ARVI4","Arctostaphylos viscida",770,"SW",2.7,75.3,NA,130,25,18,4.3,2.1,2.8,"2 stems","","Sphere",55,100,"",0,0
"150","SOAP","Soaproot Saddle","SOAP1515",297515.4,4101263.5,"ARVI4","Arctostaphylos viscida",14,"center",9.3,49.5,NA,130,20,18,1.3,1,1.6,"7 stems (dba's = 2.4; 1.8; 0.6; 5.2; 2.2; 2.3; 1.7)","","Cone",85,100,"",0,0
"151","SOAP","Soaproot Saddle","SOAP255",300135.6,4101376,"ARVI4","Arctostaphylos viscida",1243,"center",8.5,253.3,NA,130,18,5,1.4,1.1,0.8,"3 stems","long dead","Hemisphere",0,100,"",0,0
"152","SOAP","Soaproot Saddle","SOAP1563",297694.2,4101221.5,"ARVI4","Arctostaphylos viscida",28,"center",7.8,257.2,0,0,20,13,2.2,2,1.2,"hemi 5 dead","healthy",NA,NA,NA,NA,0,0
"153","SOAP","Soaproot Saddle","SOAP1343",299602.7,4100977.2,"ARVI4","Arctostaphylos viscida",787,"center",7.5,44.8,NA,130,32,28,3.6,3.5,2.2,"4 stems","","Cone",85,100,"f133",0,0
"154","SOAP","Soaproot Saddle","SOAP299",297499.9,4100690,"ARVI4","Arctostaphylos viscida",197,"center",4.6,143,NA,130,120,90,1.8,1.4,1,"stems growing under litter before emerging","","Hemisphere",100,100,"",0,0
"155","SOAP","Soaproot Saddle","SOAP1611",297435.3,4100571.2,"ARVI4","Arctostaphylos viscida",63,"center",9.6,254,0,0,4,8,1,1,1.3,"cone 75 live","",NA,NA,NA,NA,0,0
"156","SOAP","Soaproot Saddle","SOAP1695",299188.6,4100961.8,"ARVI4","Arctostaphylos viscida",119,"center",9.8,105.5,0,0,70,62,4.2,4,3.3,"f142 sphere 80 live","",NA,NA,NA,NA,0,0
"157","SOAP","Soaproot Saddle","SOAP1695",299181.5,4100970.2,"ARVI4","Arctostaphylos viscida",131,"center",6.4,21.5,NA,130,9,11,1.6,1.2,3.1,"","","Cone",90,100,"",0,0
"158","SOAP","Soaproot Saddle","SOAP63",299806.5,4101030.2,"ARVI4","Arctostaphylos viscida",905,"center",10.5,313.7,NA,130,9,7,3.1,2.5,1.1,"2 stems","dead","Hemisphere",0,100,"",0,0
"159","SOAP","Soaproot Saddle","SOAP255",300147.9,4101370.5,"ARVI4","Arctostaphylos viscida",1250,"center",8.9,152,NA,130,29,18,1.3,0,0.8,"3 stems","long dead","Hemisphere",0,100,"",0,0
"160","SOAP","Soaproot Saddle","SOAP555",297127.1,4100912.5,"ARVI4","Arctostaphylos viscida",80,"SE",1.6,90.7,0,0,58,52,4,4,1.4,"hemi 0 live","snag",NA,NA,NA,NA,0,1
"161","SOAP","Soaproot Saddle","SOAP283",297778.9,4101202.5,"ARVI4","Arctostaphylos viscida",50,"center",6.5,138.4,0,0,3,2,0.7,1,0.7,"cone 90 live","",NA,NA,NA,NA,0,0
"162","SOAP","Soaproot Saddle","SOAP143",299848,4100426,"ARVI4","Arctostaphylos viscida",1221,"center",8.7,29.3,NA,130,15,8,1.3,0.8,1.9,"3 stems","","Cone",95,100,"",0,0
"163","SOAP","Soaproot Saddle","SOAP1695",299170.1,4100964.8,"ARVI4","Arctostaphylos viscida",178,"center",9,271.9,NA,130,15,17,3.4,2.4,3.8,"","","Cone",85,90,"",0,0
"164","SOAP","Soaproot Saddle","SOAP223",299296.5,4101468,"ARVI4","Arctostaphylos viscida",991,"center",6.3,158.8,NA,130,39,22,3.4,1.9,1.8,"6 stems","","Cone",40,100,"",0,0
"165","SOAP","Soaproot Saddle","SOAP1611",297437,4100569.5,"ARVI4","Arctostaphylos viscida",65,"center",8.7,240.1,0,0,220,50,5.1,5,3.8,"hemisphere 70 living","",NA,NA,NA,NA,0,0
"166","SOAP","Soaproot Saddle","SOAP1515",297509.7,4101248,"ARVI4","Arctostaphylos viscida",1,"center",9.6,171.9,8.5,1,27,7,1.8,1.2,1.1,"single stem; partially runing on ground","","Cone",95,100,"",0,0
"167","SOAP","Soaproot Saddle","SOAP1611",297450.9,4100580.8,"ARVI4","Arctostaphylos viscida",68,"center",9.3,43.1,0,0,49,33,2.2,2,1,"hemi 0 live","snag",NA,NA,NA,NA,0,0
"168","SOAP","Soaproot Saddle","SOAP1695",299182.8,4100972.2,"ARVI4","Arctostaphylos viscida",130,"center",8.7,24.9,NA,130,28,27,5.1,3.8,3.3,"","","Sphere",60,100,"",0,0
"169","SOAP","Soaproot Saddle","SOAP555",297123.6,4100914.2,"ARVI4","Arctostaphylos viscida",75,"SE",2.7,316.4,0,0,7,6,1.3,1,0.8,"hemi 99 live","",NA,NA,NA,NA,0,0
"170","SOAP","Soaproot Saddle","SOAP555",297123.2,4100913.5,"ARVI4","Arctostaphylos viscida",74,"SE",2.5,293.9,0,0,110,90,1.9,1,0.9,"hemi 90 live","",NA,NA,NA,NA,0,0
"171","SOAP","Soaproot Saddle","SOAP299",297499.5,4100691.5,"ARVI4","Arctostaphylos viscida",198,"center",3.1,131.4,NA,130,125,77,2,1.9,1.1,"stems arising under litter","","Hemisphere",100,100,"",0,0
"172","SOAP","Soaproot Saddle","SOAP255",300145.5,4101375.5,"ARVI4","Arctostaphylos viscida",1268,"center",3.4,146.9,NA,130,19,12,2.4,1.5,1.3,"2 stems","long dead","Cone",0,100,"",0,0
"173","SOAP","Soaproot Saddle","SOAP1695",299181.8,4100957.8,"ARVI4","Arctostaphylos viscida",111,"center",7.2,157.9,0,0,23,13,1.7,2,2.2,"sphere 80 live","",NA,NA,NA,NA,0,0
"174","SOAP","Soaproot Saddle","SOAP143",299850.2,4100423.5,"ARVI4","Arctostaphylos viscida",1213,"center",8.3,52,NA,130,8,6,0.5,0.5,0.9,"3 stems","","Cone",95,100,"",0,0
"175","SOAP","Soaproot Saddle","SOAP143",299849.6,4100424.8,"ARVI4","Arctostaphylos viscida",1220,"center",8.6,43.6,NA,130,18,12,0.8,0.5,0.9,"6 stems","","Sphere",95,100,"",0,0
"176","SOAP","Soaproot Saddle","SOAP143",299844.8,4100412.5,"ARVI4","Arctostaphylos viscida",1158,"center",6.2,169.7,18.3,130,0,0,3.5,3,4.6,"huge","dead w branches","Cone",0,100,"",0,0
"177","SOAP","Soaproot Saddle","SOAP1515",297509.7,4101261.8,"ARVI4","Arctostaphylos viscida",21,"center",4.5,18,NA,130,17,15,1.4,1.3,1,"5 stems (dba's = 3.8; 1.9; 3.9; 1.0; 1.9)","mostly dead w some brown/green lvs","Sphere",95,100,"",0,0
"178","SOAP","Soaproot Saddle","SOAP139",297036.7,4100088.2,"ARVI4","Arctostaphylos viscida",314,"SW",5.2,31.4,1.9,10,0,0,0.9,0.5,1.3,"","","Cone",95,100,"",0,0
"179","SOAP","Soaproot Saddle","SOAP1563",297692.5,4101231,"ARVI4","Arctostaphylos viscida",45,"NW",2.2,172.8,0,0,2,2,0.6,0,0.6,"100 dead cone","dead",NA,NA,NA,NA,0,0
"180","SOAP","Soaproot Saddle","SOAP1695",299182.1,4100974,"ARVI4","Arctostaphylos viscida",129,"center",10,17.1,NA,130,13,21,1.5,1.4,4.1,"","","Cone",55,100,"",0,0
"181","SOAP","Soaproot Saddle","SOAP139",297049.9,4100100.8,"ARVI4","Arctostaphylos viscida",419,"center",8.2,356,3.3,10,0,0,0.9,0.7,1.7,"","","Cone",20,100,"",0,0
"182","SOAP","Soaproot Saddle","SOAP63",299805.5,4101029.5,"ARVI4","Arctostaphylos viscida",907,"center",10.7,306.6,NA,130,37,32,5,3.6,3.9,"5 stems","","Hemisphere",60,100,"",0,0
"183","SOAP","Soaproot Saddle","SOAP991",299142.8,4101473,"ARVI4","Arctostaphylos viscida",919,"SW",6.9,76.8,8.2,10,0,0,1.4,1,0.5,"","dead","Hemisphere",0,100,"",0,0
"184","SOAP","Soaproot Saddle","SOAP555",297116.3,4100912.8,"ARVI4","Arctostaphylos viscida",76,"SE",9.2,272.4,0,0,130,90,1.7,1,0.8,"f115 hemi 55 live","",NA,NA,NA,NA,0,1
"185","SOAP","Soaproot Saddle","SOAP255",300146,4101370,"ARVI4","Arctostaphylos viscida",1249,"center",8.6,164.3,NA,130,21,18,4.1,2.6,1.7,"2 stems","long dead","Hemisphere",0,100,"",0,0
"186","SOAP","Soaproot Saddle","SOAP1343",299587.7,4100962.5,"ARVI4","Arctostaphylos viscida",771,"SW",0.7,74.5,NA,130,0.9,0.5,4.3,3.6,2.4,"4 stems","","Hemisphere",70,100,"",0,0
"187","SOAP","Soaproot Saddle","SOAP1515",297510.3,4101248,"ARVI4","Arctostaphylos viscida",3,"SW",12,89.3,NA,130,18,10,1.7,1.1,1.4,"2 stems (ddh's= 4.2; 4.2)","","Cone",90,100,"",0,0
"188","SOAP","Soaproot Saddle","SOAP1611",297435,4100569.8,"ARVI4","Arctostaphylos viscida",64,"center",10.4,246.3,0,0,16,32,2.1,4,4.2,"hemi 75 living","",NA,NA,NA,NA,0,0
"189","SOAP","Soaproot Saddle","SOAP223",299296.3,4101479,"ARVI4","Arctostaphylos viscida",1017,"center",5.5,22.4,NA,130,52,34,6,4.5,1.3,"4 stems","dead","Hemisphere",0,100,"",0,0
"190","SOAP","Soaproot Saddle","SOAP255",300151.1,4101384.5,"ARVI4","Arctostaphylos viscida",1290,"center",9.6,50.8,0.5,10,0,0,0.1,0.1,0.6,"","","Cone",100,100,"",0,0
"191","SOAP","Soaproot Saddle","SOAP143",299849.3,4100426.5,"ARVI4","Arctostaphylos viscida",1219,"center",9.7,35.3,NA,130,40,32,1.2,1.1,1.7,"6 stems","","Cone",100,100,"",0,0
"192","SOAP","Soaproot Saddle","SOAP63",299804.9,4101032,"ARVI4","Arctostaphylos viscida",906,"center",12.9,314.6,NA,130,50,11,2.6,2.5,2.8,"3 stems","","Hemisphere",75,100,"",0,0
"193","SOAP","Soaproot Saddle","SOAP1695",299179.6,4100955.8,"ARVI4","Arctostaphylos viscida",110,"center",8.6,176.5,0,0,8,4,1.5,1,1.6,"sphere 70 live","",NA,NA,NA,NA,0,0
"194","SOAP","Soaproot Saddle","SOAP331",297061.3,4100591.8,"CADE27","Calocedrus decurrens",462,"center",9.4,137.7,2,130,0,0,0.7,0.6,1.2,"","","",100,100,"",0,0
"195","SOAP","Soaproot Saddle","SOAP331",297061.2,4100591.5,"CADE27","Calocedrus decurrens",463,"center",9.5,138.6,17.8,130,0,0,3.5,3.2,8.3,"","","",100,100,"",0,0
"196","SOAP","Soaproot Saddle","SOAP331",297062.5,4100590.8,"CADE27","Calocedrus decurrens",464,"center",10.9,136.4,15,130,0,0,2.6,1.7,6,"","dead w branches","",0,100,"",0,0
"197","SOAP","Soaproot Saddle","SOAP331",297064.5,4100589.8,"CADE27","Calocedrus decurrens",465,"SE",2.1,323.8,17,130,0,0,3.4,3,8.4,"","","",100,100,"",0,0
"198","SOAP","Soaproot Saddle","SOAP331",297063.8,4100591,"CADE27","Calocedrus decurrens",466,"SE",3.5,326.8,1.8,10,0,0,0.7,0.4,1.2,"","dead w branches","",0,100,"",0,0
"199","SOAP","Soaproot Saddle","SOAP139",297041.6,4100096.2,"CADE27","Calocedrus decurrens",412,"center",9.6,291.6,0.5,130,0,0,0.2,0.2,0.5,"","","",100,100,"",0,0
"200","SOAP","Soaproot Saddle","SOAP331",297064.5,4100592.5,"CADE27","Calocedrus decurrens",468,"SE",4.7,345.7,12.9,130,0,0,2.8,2.4,5.4,"","","",100,100,"",0,0
"201","SOAP","Soaproot Saddle","SOAP331",297063.7,4100593.2,"CADE27","Calocedrus decurrens",469,"center",10.2,121.2,23,130,0,0,4,3.9,8.3,"","","",100,100,"",0,0
"202","SOAP","Soaproot Saddle","SOAP95",298709.1,4100852.5,"CADE27","Calocedrus decurrens",706,"center",7.7,66.3,13,130,0,0,3.4,3.2,7.1,"","","",100,100,"",0,0
"203","SOAP","Soaproot Saddle","SOAP331",297063.5,4100595,"CADE27","Calocedrus decurrens",471,"center",9.3,112.7,22.5,130,0,0,5.1,3.7,8.6,"","","",100,100,"",0,0
"204","SOAP","Soaproot Saddle","SOAP187",297533,4100555,"CADE27","Calocedrus decurrens",294,"center",5.2,354.3,1.9,10,0,0,0.6,0.8,1.3,"","dead w branches","",0,100,"",0,0
"205","SOAP","Soaproot Saddle","SOAP331",297064.4,4100597.2,"CADE27","Calocedrus decurrens",473,"center",9.5,97.8,3.2,130,0,0,0.9,0.9,2,"","dead w branches","",0,100,"",0,0
"206","SOAP","Soaproot Saddle","SOAP1343",299602.4,4100981.5,"CADE27","Calocedrus decurrens",783,"center",10.9,27.1,5.4,10,0,0,0.8,0.8,0.7,"","","Sphere",100,100,"",0,0
"207","SOAP","Soaproot Saddle","SOAP331",297061.5,4100598,"CADE27","Calocedrus decurrens",475,"center",6.6,94.3,5.5,130,0,0,1.8,1.8,2,"","","",100,100,"",0,0
"208","SOAP","Soaproot Saddle","SOAP331",297059.2,4100597.5,"CADE27","Calocedrus decurrens",476,"center",4.4,105.4,14.2,130,0,0,2.7,2.5,7.7,"","","",100,100,"",0,0
"209","SOAP","Soaproot Saddle","SOAP331",297058.8,4100598.5,"CADE27","Calocedrus decurrens",477,"center",3.9,92.1,3.6,130,0,0,0.4,5,2,"","dead w few branches","",0,100,"",0,0
"210","SOAP","Soaproot Saddle","SOAP331",297058.5,4100598.5,"CADE27","Calocedrus decurrens",478,"center",3.6,90.8,22,130,0,0,4,2.9,11.4,"","","",100,100,"",0,0
"211","SOAP","Soaproot Saddle","SOAP95",298705.9,4100854,"CADE27","Calocedrus decurrens",715,"center",6,39.8,10.4,130,0,0,4.9,1.4,2.7,"","extreme leaner dead w branches","",0,100,"",0,0
"212","SOAP","Soaproot Saddle","SOAP331",297058.1,4100597.5,"CADE27","Calocedrus decurrens",480,"center",3.3,108.8,13.8,130,0,0,2.6,2.3,9,"","","",100,100,"",0,0
"213","SOAP","Soaproot Saddle","SOAP331",297058.1,4100597.2,"CADE27","Calocedrus decurrens",481,"center",3.4,112.4,6.7,130,0,0,0,0,2.8,"","dead no branches","",0,100,"",0,0
"214","SOAP","Soaproot Saddle","SOAP331",297057.8,4100596.2,"CADE27","Calocedrus decurrens",482,"center",3.7,130.3,21.6,130,0,0,3.6,2.5,11.1,"","","",100,100,"",0,0
"215","SOAP","Soaproot Saddle","SOAP331",297057.1,4100594,"CADE27","Calocedrus decurrens",483,"center",5,154.4,13,130,0,0,2.2,2,5.4,"","dead w branches","",0,100,"",0,0
"216","SOAP","Soaproot Saddle","SOAP139",297043,4100091.2,"CADE27","Calocedrus decurrens",429,"center",7.6,259.3,0.4,10,0,0,0.3,0.3,0.6,"","","",100,100,"",0,0
"217","SOAP","Soaproot Saddle","SOAP331",297059.9,4100595.5,"CADE27","Calocedrus decurrens",485,"center",5.8,121.9,1.8,10,0,0,0.5,0.5,0.7,"","dead w branches","",0,100,"",0,0
"218","SOAP","Soaproot Saddle","SOAP139",297034.1,4100089.8,"CADE27","Calocedrus decurrens",310,"SW",5.9,1.1,3,130,0,0,2.1,1.9,2.4,"","","",100,100,"",0,0
"219","SOAP","Soaproot Saddle","SOAP139",297034,4100089.5,"CADE27","Calocedrus decurrens",311,"SW",5.8,0.2,13.3,130,0,0,3,2.9,5.2,"","","",100,100,"",0,0
"220","SOAP","Soaproot Saddle","SOAP331",297054.9,4100599,"CADE27","Calocedrus decurrens",488,"center",0.4,0.6,5.8,130,0,0,NA,0,3.3,"","dead w no branches top snapped","",0,100,"",0,0
"221","SOAP","Soaproot Saddle","SOAP331",297055.4,4100600.5,"CADE27","Calocedrus decurrens",489,"center",1.8,14.2,15.9,130,0,0,2.6,2,7.2,"","damaged top snapped","",100,100,"",0,0
"222","SOAP","Soaproot Saddle","SOAP331",297055.8,4100600,"CADE27","Calocedrus decurrens",490,"center",1.6,33.1,18.7,130,0,0,2.4,2.4,9.1,"","","",100,100,"",0,0
"223","SOAP","Soaproot Saddle","SOAP95",298701.9,4100853,"CADE27","Calocedrus decurrens",727,"center",3.6,357.6,6.7,130,0,0,1.3,1.4,2.9,"","dead w branches","",0,100,"",0,0
"224","SOAP","Soaproot Saddle","SOAP95",298702.1,4100854,"CADE27","Calocedrus decurrens",728,"center",4.4,1.4,8.5,130,0,0,3.3,1.7,1.4,"","extreme leaner bent into m3","",100,100,"",0,0
"225","SOAP","Soaproot Saddle","SOAP143",299836.3,4100413,"CADE27","Calocedrus decurrens",134,"center",9.2,233.9,39.7,130,0,0,6,5.9,19.7,"","","",100,100,"",0,0
"226","SOAP","Soaproot Saddle","SOAP139",297039.7,4100086.8,"CADE27","Calocedrus decurrens",318,"SW",6.4,63.1,24,130,0,0,5.9,5,11.3,"","","",100,100,"",0,0
"227","SOAP","Soaproot Saddle","SOAP43",297068.4,4100716,"CADE27","Calocedrus decurrens",616,"center",11.4,132.4,9.9,130,0,0,3,2.8,2.9,"","","",100,100,"",0,0
"228","SOAP","Soaproot Saddle","SOAP331",297057.7,4100602.8,"CADE27","Calocedrus decurrens",496,"center",5,33.1,3.8,10,0,0,1.1,0.6,1.4,"","","",100,100,"",0,0
"229","SOAP","Soaproot Saddle","SOAP139",297054.9,4100083,"CADE27","Calocedrus decurrens",321,"center",10.5,155.3,1.2,130,0,0,0.9,0.8,120,"","dead w branches","",0,100,"",0,1
"230","SOAP","Soaproot Saddle","SOAP331",297059.5,4100602.5,"CADE27","Calocedrus decurrens",498,"center",6,49.8,1.8,10,0,0,0.5,0.6,0.7,"","","",100,100,"",0,0
"231","SOAP","Soaproot Saddle","SOAP139",297055.5,4100083.5,"CADE27","Calocedrus decurrens",323,"center",10.4,151.3,3.4,130,0,0,1.2,1.1,3.3,"","dead w branches","",0,100,"",0,1
"232","SOAP","Soaproot Saddle","SOAP139",297055,4100083.8,"CADE27","Calocedrus decurrens",324,"center",9.9,153.2,2.4,130,0,0,1,0.9,2.7,"","dead w branches","",0,100,"",0,1
"233","SOAP","Soaproot Saddle","SOAP139",297054.4,4100084.2,"CADE27","Calocedrus decurrens",325,"center",9.3,155.4,1.3,130,0,0,1,0.9,1.8,"","dead w branches","",0,100,"",0,1
"234","SOAP","Soaproot Saddle","SOAP139",297055.3,4100084.5,"CADE27","Calocedrus decurrens",326,"center",9.5,149.4,1.8,130,0,0,0.9,0.8,2.4,"","dead w branches","",0,100,"",0,1
"235","SOAP","Soaproot Saddle","SOAP139",297054.8,4100084.5,"CADE27","Calocedrus decurrens",327,"center",9.1,151.6,1.4,130,0,0,0.9,1.2,2,"","dead w branches","",0,100,"",0,1
"236","SOAP","Soaproot Saddle","SOAP331",297060.6,4100603,"CADE27","Calocedrus decurrens",504,"center",7.2,51.6,4.4,10,0,0,1.1,0.9,1.4,"","","",100,100,"",0,0
"237","SOAP","Soaproot Saddle","SOAP95",298693.8,4100857.8,"CADE27","Calocedrus decurrens",741,"center",11.6,315,1.2,10,0,0,0.3,0.3,0.9,"","","",100,100,"",0,0
"238","SOAP","Soaproot Saddle","SOAP331",297062.3,4100603.5,"CADE27","Calocedrus decurrens",506,"center",8.8,57.2,6,10,0,0,1.4,0.9,1.6,"","","",100,100,"",0,0
"239","SOAP","Soaproot Saddle","SOAP95",298693.5,4100858.2,"CADE27","Calocedrus decurrens",743,"center",12.2,315.9,1.3,10,0,0,0.5,0.4,0.8,"","","",100,100,"",0,0
"240","SOAP","Soaproot Saddle","SOAP95",298693.3,4100858.8,"CADE27","Calocedrus decurrens",744,"center",12.7,316.5,1.5,10,0,0,0.6,0.5,0.8,"","","",100,100,"",0,0
"241","SOAP","Soaproot Saddle","SOAP331",297063.5,4100602.5,"CADE27","Calocedrus decurrens",509,"center",9.4,65.1,18.2,130,0,0,2.8,2.4,7,"","","",100,100,"",0,0
"242","SOAP","Soaproot Saddle","SOAP331",297063.8,4100602.8,"CADE27","Calocedrus decurrens",510,"center",9.8,64.5,2.3,10,0,0,0.6,0.4,0.9,"","dead w branches","",0,100,"",0,0
"243","SOAP","Soaproot Saddle","SOAP139",297058.8,4100088.5,"CADE27","Calocedrus decurrens",335,"center",9.3,116.7,1.8,10,0,0,0.8,0.6,1.5,"","dead w branches","",0,100,"",0,1
"244","SOAP","Soaproot Saddle","SOAP139",297059.2,4100089,"CADE27","Calocedrus decurrens",336,"center",9.5,113.2,1.7,130,0,0,1,0.7,2.1,"","dead w branches","",0,100,"",0,1
"245","SOAP","Soaproot Saddle","SOAP139",297059.2,4100089.5,"CADE27","Calocedrus decurrens",337,"center",9.3,110.4,2.7,130,0,0,1,1.2,2.7,"","dead w branches","",0,100,"",0,1
"246","SOAP","Soaproot Saddle","SOAP331",297061.8,4100601.2,"CADE27","Calocedrus decurrens",514,"center",7.3,69.5,5.8,10,0,0,1.3,1.4,1.7,"","","",100,100,"",0,0
"247","SOAP","Soaproot Saddle","SOAP187",297529.2,4100554.2,"CADE27","Calocedrus decurrens",216,"SW",8.9,24.1,2.3,10,0,0,0.8,0.7,1,"","dead w branches","",0,100,"",0,0
"248","SOAP","Soaproot Saddle","SOAP139",297058,4100091,"CADE27","Calocedrus decurrens",340,"center",7.7,102.6,3.7,130,0,0,1.9,1.8,3.1,"","","",100,100,"",0,1
"249","SOAP","Soaproot Saddle","SOAP139",297056.3,4100091.5,"CADE27","Calocedrus decurrens",341,"center",5.9,101,1.9,130,0,0,1.6,1.3,2,"","","",100,100,"",0,1
"250","SOAP","Soaproot Saddle","SOAP139",297059.4,4100091.5,"CADE27","Calocedrus decurrens",342,"center",9,97.2,6,130,0,0,2.1,2.4,3.7,"","","",100,100,"",0,1
